counter_name,code_item,magazijn,winkel,total,current_inventory,difference,count_date,location,deposit_id,rack_id,boxqty,boxunitqty,boxunittotal,remarks
VICTORIA,0535,0,0,600,0,0,3/2/2026,,3,29,6,100,600,VICTORIA D3
VICTORIA,0540,0,0,300,0,0,3/2/2026,,3,29,3,100,300,VICTORIA D3
VICTORIA,05421,0,0,500,0,0,3/2/2026,,3,29,10,50,500,VICTORIA D3
VICTORIA,0506,0,0,0,0,0,3/2/2026,,3,29,0,1,0,VICTORIA D3 ***
VICTORIA,0514,0,0,150,0,0,3/2/2026,,3,29,3,50,150,VICTORIA D3
VICTORIA,0483,0,0,0,0,0,3/2/2026,,3,29,0,1,0,VICTORIA D3 ***
VICTORIA,0483,0,0,0,0,0,3/2/2026,,3,29,0,1,0,VICTORIA D3 ***
VICTORIA,0482,0,0,0,0,0,3/2/2026,,3,29,0,1,0,VICTORIA D3 ***
VICTORIA,0495,0,0,0,0,0,3/2/2026,,3,29,0,1,0,VICTORIA D3 ***
VICTORIA,0580,0,0,370,0,0,2/2/2026,,3,31,37,10,370,VICTORIA D3
VICTORIA,0583,0,0,145,0,0,2/2/2026,,3,31,29,5,145,VICTORIA D3
VICTORIA,0584,0,0,90,0,0,2/2/2026,,3,31,18,5,90,VICTORIA D3 ***
VICTORIA,0584,0,0,40,0,0,2/2/2026,,3,31,4,10,40,VICTORIA D3 ***
VICTORIA,0335,0,0,1100,0,0,2/2/2026,,3,31,11,100,1100,VICTORIA D3
VICTORIA,0333,0,0,2000,0,0,2/2/2026,,3,31,20,100,2000,VICTORIA D3
VICTORIA,0331,0,0,500,0,0,2/2/2026,,3,31,5,100,500,VICTORIA D3
VICTORIA,0336,0,0,1800,0,0,2/2/2026,,3,31,18,100,1800,VICTORIA D3
VICTORIA,0334,0,0,2600,0,0,2/2/2026,,3,31,26,100,2600,VICTORIA D3
VICTORIA,0332,0,0,1100,0,0,2/2/2026,,3,31,11,100,1100,VICTORIA D3
VICTORIA,04944,12,0,12,0,0,2/2/2026,,3,32,0,1,0,VICTORIA D3
VICTORIA,0715,0,0,60,0,0,2/2/2026,,3,32,12,5,60,VICTORIA D3
VICTORIA,7189,0,0,72,0,0,2/2/2026,,3,32,9,8,72,VICTORIA D3
VICTORIA,7188,0,0,60,0,0,2/2/2026,,3,32,12,5,60,VICTORIA D3
VICTORIA,7190,0,0,36,0,0,2/2/2026,,3,32,6,6,36,VICTORIA D3
VICTORIA,0486,0,0,290,0,0,2/2/2026,,3,32,29,10,290,VICTORIA D3
VICTORIA,3332,0,0,100,0,0,2/2/2026,,3,32,5,20,100,VICTORIA D3
VICTORIA,1376,0,0,24,0,0,2/2/2026,,3,32,1,24,24,VICTORIA D3
VICTORIA,1309,90,0,90,0,0,2/2/2026,,3,32,0,1,0,VICTORIA D3
VICTORIA,1310,295,0,295,0,0,2/2/2026,,3,32,0,1,0,VICTORIA D3
VICTORIA,0533,0,0,260,0,0,3/2/2026,,3,36,26,10,260,VICTORIA D3
VICTORIA,04946,21,0,21,0,0,3/2/2026,,3,36,0,1,0,VICTORIA D3
VICTORIA,2999,7,0,7,0,0,3/2/2026,,3,36,0,1,0,VICTORIA D3
VICTORIA,3021,11,0,11,0,0,3/2/2026,,3,36,0,1,0,VICTORIA D3
VICTORIA,3023,1,0,1,0,0,3/2/2026,,3,36,0,1,0,VICTORIA D3
VICTORIA,3019,6,0,6,0,0,3/2/2026,,3,36,0,1,0,VICTORIA D3
VICTORIA,04942,75,0,75,0,0,3/2/2026,,3,36,0,1,0,VICTORIA D3
VICTORIA,04941,44,0,44,0,0,3/2/2026,,3,36,0,1,0,VICTORIA D3
VICTORIA,7170,11,0,11,0,0,3/2/2026,,3,36,0,1,0,VICTORIA D3
VICTORIA,0335,0,0,4000,0,0,3/2/2026,,3,36,40,100,4000,VICTORIA D3
VICTORIA,0500,250,0,250,0,0,3/2/2026,,3,35,0,1,0,VICTORIA D3
VICTORIA,0530,0,0,100,0,0,3/2/2026,,3,35,2,50,100,VICTORIA D3
VICTORIA,0542,0,0,400,0,0,3/2/2026,,3,35,8,50,400,VICTORIA D3
VICTORIA,0525,500,0,500,0,0,3/2/2026,,3,35,0,1,0,VICTORIA D3
VICTORIA,3248,8,0,8,0,0,3/2/2026,,3,35,0,1,0,VICTORIA D3
VICTORIA,3247,21,0,21,0,0,3/2/2026,,3,35,0,1,0,VICTORIA D3
VICTORIA,3246,20,0,20,0,0,3/2/2026,,3,35,0,1,0,VICTORIA D3
VICTORIA,0706,400,0,400,0,0,3/2/2026,,3,35,0,1,0,VICTORIA D3
VICTORIA,3250,1,0,1,0,0,3/2/2026,,3,35,0,1,0,VICTORIA D3
VICTORIA,0535,1,0,1,0,0,3/2/2026,,3,35,0,1,0,VICTORIA D3
VICTORIA,0481,0,0,200,0,0,3/2/2026,,3,13,20,10,200,VICTORIA D3
VICTORIA,0480,300,0,400,0,0,3/2/2026,,3,13,10,10,100,VICTORIA D3
VICTORIA,0484,0,0,900,0,0,3/2/2026,,3,13,90,10,900,VICTORIA D3
VICTORIA,0485,0,0,500,0,0,3/2/2026,,3,13,50,10,500,VICTORIA D3
VICTORIA,0485,0,0,400,0,0,3/2/2026,,3,17,40,10,400,VICTORIA D3
VICTORIA,0502,0,0,300,0,0,3/2/2026,,3,17,15,20,300,VICTORIA D3
VICTORIA,0501,0,0,500,0,0,3/2/2026,,3,17,25,20,500,VICTORIA D3
VICTORIA,0510,667,0,667,0,0,3/2/2026,,3,17,0,1,0,VICTORIA D3
VICTORIA,0504,0,0,120,0,0,3/2/2026,,3,17,6,20,120,VICTORIA D3
VICTORIA,0509,0,0,100,0,0,3/2/2026,,3,17,10,10,100,VICTORIA D3
VICTORIA,0521,300,0,300,0,0,3/2/2026,,3,21,0,1,0,VICTORIA D3
VICTORIA,0520,400,0,400,0,0,3/2/2026,,3,21,0,1,0,VICTORIA D3
VICTORIA,0524,180,0,180,0,0,3/2/2026,,3,21,0,1,0,VICTORIA D3
MALINA,3229,0,0,81,0,0,26-01-26,,1,1,81,1,81,MALINA D1
MALINA,0103,0,0,489,0,0,26-01-26,,1,2,489,1,489,MALINA D1
MALINA,0101,0,0,291,0,0,26-01-26,,1,3,291,1,291,MALINA D1
MALINA,3230,21,0,21,0,0,26-01-26,,1,3,0,1,0,MALINA D1
MALINA,3231,0,0,59,0,0,26-01-26,,1,4,59,1,59,MALINA D1
MALINA,3258,11,0,17,0,0,26-01-26,,1,5,6,1,6,MALINA D1 ***
MALINA,3225,2,0,2,0,0,26-01-26,,1,5,0,1,0,MALINA D1 ***
MALINA,3275,2,0,2,0,0,26-01-26,,1,5,0,1,0,MALINA D1 ***
MALINA,3256,1,0,1,0,0,26-01-26,,1,5,0,1,0,MALINA D1 ***
MALINA,3231,43,0,43,0,0,26-01-26,,1,5,0,1,0,MALINA D1 ***
MALINA,3350,15,0,15,0,0,26-01-26,,1,5,0,1,0,MALINA D1 ***
MALINA,01??,280,0,280,0,0,26-01-26,,1,6,0,1,0,MALINA D1 ***
MALINA,3210,3,0,63,0,0,23-01-26,,1,14,10,6,60,MALINA D1
MALINA,3230,90,0,90,0,0,23-01-26,,1,14,0,1,0,MALINA D1
MALINA,3224,4,0,15,0,0,23-01-26,,1,14,11,1,11,MALINA D1 ***
MALINA,0102,426,0,426,0,0,23-01-26,,1,15,0,1,0,MALINA D1
MALINA,3212,8,0,71,0,0,23-01-26,,1,15,7,9,63,MALINA D1
MALINA,4142,0,0,38,0,0,23-01-26,,1,15,19,2,38,MALINA D1 Dup ***
MALINA,4144,0,0,34,0,0,23-01-26,,1,15,17,2,34,MALINA D1 Dup ***
MALINA,4154,0,0,86,0,0,23-01-26,,1,15,43,2,86,MALINA D1 Dup ***
MALINA,4151,0,0,2,0,0,23-01-26,,1,15,1,2,2,MALINA D1 Dup ***
MALINA,4141,0,0,45,0,0,23-01-26,,1,15,9,5,45,MALINA D1 Dup ***
MALINA,4140,1,0,131,0,0,23-01-26,,1,15,26,5,130,MALINA D1 Dup ***
MALINA,4143,0,0,45,0,0,23-01-26,,1,15,45,1,45,MALINA D1 Dup X? ***
MALINA,1920,0,0,29,0,0,23-01-26,,1,15,29,1,29,MALINA D1***
MALINA,19201,0,0,0,0,0,23-01-26,,1,15,0,1,0,MALINA D1***
MALINA,4117,0,0,0,0,0,26-01-26,,1,15,0,1,0,MALINA D1
MALINA,4155,0,0,36,0,0,26-01-26,,1,15,18,2,36,MALINA D1
MALINA,4106,0,0,0,0,0,26-01-26,,1,15,,1,0,MALINA D1***
MALINA,4145,0,0,25,0,0,26-01-26,,1,15,25,1,25,MALINA D1***
MALINA,4150,4,0,64,0,0,26-01-26,,1,15,12,5,60,MALINA D1
MALINA,4156,0,0,25,0,0,26-01-26,,1,15,25,1,25,MALINA D1
MALINA,3229,0,0,20,0,0,26-01-26,,1,13,20,1,20,MALINA D1
MALINA,3210,0,0,6,0,0,26-01-26,,1,13,6,1,6,MALINA D1
MALINA,3223,4,0,12,0,0,26-01-26,,1,13,8,1,8,MALINA D1
MALINA,3253,0,0,11,0,0,26-01-26,,1,13,11,1,11,MALINA D1
MALINA,4146,0,0,144,0,0,23-01-26,,1,18,144,1,144,MALINA D1
MALINA,4247,3,0,27,0,0,23-01-26,,1,18,6,4,24,MALINA D1
MALINA,4285,0,0,24,0,0,23-01-26,,1,18,6,4,24,MALINA D1
MALINA,4224,1,0,25,0,0,23-01-26,,1,18,6,4,24,MALINA D1
MALINA,4280,0,0,2,0,0,23-01-26,,1,18,2,1,2,MALINA D1
MALINA,4225,2,0,2,0,0,23-01-26,,1,18,0,1,0,MALINA D1
MALINA,4231,7,0,27,0,0,23-01-26,,1,18,2,10,20,MALINA D1
MALINA,4218,0,0,40,0,0,23-01-26,,1,18,2,20,40,MALINA D1
MALINA,4260,3,0,3,0,0,23-01-26,,1,18,0,1,0,MALINA D1
MALINA,4240,13,0,53,0,0,23-01-26,,1,18,2,20,40,MALINA D1
MALINA,4230,0,0,40,0,0,23-01-26,,1,18,2,20,40,MALINA D1
MALINA,4241,8,0,48,0,0,23-01-26,,1,18,2,20,40,MALINA D1
MALINA,4284,0,0,28,0,0,23-01-26,,1,18,7,4,28,MALINA D1
MALINA,4234,4,0,24,0,0,23-01-26,,1,18,2,10,20,MALINA D1
MALINA,4258,0,0,3,0,0,23-01-26,,1,18,1,3,3,MALINA D1
MALINA,4274,3,0,11,0,0,23-01-26,,1,18,2,4,8,MALINA D1
MALINA,4144,0,0,10,0,0,23-01-26,,1,18,5,2,10,MALINA D1
MALINA,3228,0,0,136,0,0,23-01-26,,1,18,136,1,136,MALINA D1
MALINA,3230,0,0,21,0,0,23-01-26,,1,18,21,1,21,MALINA D1
MALINA,4149,0,0,156,0,0,23-01-26,,1,18,78,2,156,MALINA D1
MALINA,4148,0,0,72,0,0,23-01-26,,1,18,36,2,72,MALINA D1
MALINA,4157,0,0,14,0,0,23-01-26,,1,18,14,1,14,MALINA D1 ***
MALINA,4146,0,0,360,0,0,23-01-26,,1,18,180,2,360,MALINA D1
MALINA,4250,3,0,15,0,0,23-01-26,,1,18,3,4,12,MALINA D1
MALINA,4248,2,0,2,0,0,23-01-26,,1,18,0,1,0,MALINA D1
MALINA,4283,0,0,28,0,0,23-01-26,,1,18,7,4,28,MALINA D1
MALINA,4153,0,0,40,0,0,23-01-26,,1,18,20,2,40,MALINA D1
MALINA,4147,0,0,140,0,0,23-01-26,,1,18,28,5,140,MALINA D1
MALINA,4239,5,0,6,0,0,23-01-26,,1,18,1,1,1,MALINA D1
MALINA,4261,0,0,0,0,0,23-01-26,,1,18,0,1,0,MALINA D1 ***
MALINA,4252,7,0,9,0,0,23-01-26,,1,18,2,1,2,MALINA D1 ***
MALINA,4265,0,0,60,0,0,23-01-26,,1,18,3,20,60,MALINA D1
MALINA,4221,0,0,30,0,0,23-01-26,,1,18,3,10,30,MALINA D1
MALINA,4264,11,0,51,0,0,23-01-26,,1,18,2,20,40,MALINA D1
MALINA,4253,15,0,55,0,0,23-01-26,,1,18,2,20,40,MALINA D1
MALINA,4254,0,0,60,0,0,23-01-26,,1,18,3,20,60,MALINA D1
MALINA,4243,9,0,19,0,0,23-01-26,,1,18,1,10,10,MALINA D1
MALINA,4216,19,0,59,0,0,23-01-26,,1,18,2,20,40,MALINA D1
MALINA,3031,6,0,6,0,0,23-01-26,,1,18,0,1,0,MALINA D1
MALINA,3032,0,0,1,0,0,23-01-26,,1,18,1,1,1,MALINA D1
MALINA,3033,0,0,1,0,0,23-01-26,,1,18,1,1,1,MALINA D1
MALINA,3036,11,0,11,0,0,23-01-26,,1,18,0,1,0,MALINA D1
MALINA,3035,9,0,9,0,0,23-01-26,,1,18,0,1,0,MALINA D1
MALINA,4107,4,0,804,0,0,26-01-26,,1,26,8,100,800,MALINA D1
MALINA,4114,0,0,12,0,0,26-01-26,,1,26,6,2,12,MALINA D1
MALINA,4113,0,0,19,0,0,26-01-26,,1,26,19,1,19,MALINA D1 ***
MALINA,4111,10,0,19,0,0,26-01-26,,1,26,9,1,9,MALINA D1 ***
MALINA,4102,0,0,130,0,0,26-01-26,,1,26,26,5,130,MALINA D1
MALINA,4101,1,0,201,0,0,26-01-26,,1,26,2,100,200,MALINA D1
MALINA,4100,0,0,40,0,0,26-01-26,,1,26,2,20,40,MALINA D1
MALINA,4104,1,0,27,0,0,26-01-26,,1,26,13,2,26,MALINA D1
MALINA,4117,0,0,5,0,0,26-01-26,,1,26,1,5,5,MALINA D1
MALINA,4110,7,0,57,0,0,26-01-26,,1,26,5,10,50,MALINA D1
MALINA,4107,0,0,0,0,0,26-01-26,,1,26,14,0,0,MALINA D1 ***
MALINA,4146,0,0,0,0,0,26-01-26,,1,26,0,1,0,MALINA D1 ***
MALINA,7130,0,0,0,0,0,26-01-26,,1,25,16,0,0,MALINA D1 CODIGO ???***
MALINA,7132,10,0,10,0,0,26-01-26,,1,25,4,0,0,MALINA D1 ***
MALINA,1769,0,0,28,0,0,27-01-26,,2,13,28,1,28,MALINA D2 ***
MALINA,1742,0,0,9,0,0,27-01-26,,2,13,1,9,9,MALINA D2 ***
MALINA,1715,0,0,4,0,0,27-01-26,,2,13,4,1,4,MALINA D2 ***
MALINA,1713,0,0,10,0,0,27-01-26,,2,13,10,1,10,MALINA D2 ***
MALINA,1712,10,0,20,0,0,27-01-26,,2,13,10,1,10,MALINA D2 ***
MALINA,1711,0,0,0,0,0,27-01-26,,2,13,0,1,0,MALINA D2 ***
MALINA,1737,0,0,2,0,0,27-01-26,,2,13,2,1,2,MALINA D2 ***
MALINA,1709,5,0,6,0,0,27-01-26,,2,13,1,1,1,MALINA D2 ***
MALINA,8031,0,0,19,0,0,27-01-26,,2,13,19,1,19,MALINA D2 ***
MALINA,1711,0,0,22,0,0,27-01-26,,2,13,22,1,22,MALINA D2 ***
MALINA,1710,6,0,50,0,0,27-01-26,,2,13,44,1,44,MALINA D2 ***
MALINA,1972,0,0,1,0,0,28-01-26,,2,13,1,1,1,MALINA D2
MALINA,1995,0,0,5,0,0,28-01-27,,2,13,5,1,5,MALINA D2
MALINA,1954,0,0,13,0,0,28-01-28,,2,13,13,1,13,MALINA D2
MALINA,1958,0,0,7,0,0,28-01-29,,2,13,7,1,7,MALINA D2
MALINA,1937,0,0,7,0,0,28-01-30,,2,13,7,1,7,MALINA D2
MALINA,7038,0,0,15,0,0,27-01-26,,2,14,15,1,15,MALINA D2 ***
MALINA,7037,0,0,11,0,0,27-01-26,,2,14,11,1,11,MALINA D2 ***
MALINA,1738,2,0,3,0,0,27-01-26,,2,14,1,1,1,MALINA D2 ***
MALINA,1728,2,0,176,0,0,27-01-26,,2,14,29,6,174,MALINA D2
MALINA,1740,5,0,41,0,0,27-01-26,,2,14,6,6,36,MALINA D2
MALINA,1739,1,0,43,0,0,27-01-26,,2,14,7,6,42,MALINA D2
MALINA,1719,0,0,60,0,0,27-01-26,,2,14,10,6,60,MALINA D2
MALINA,1718,5,0,23,0,0,27-01-26,,2,14,3,6,18,MALINA D2
MALINA,1727,0,0,2,0,0,27-01-26,,2,14,2,1,2,MALINA D2 ***
MALINA,1717,0,0,20,0,0,27-01-26,,2,14,20,1,20,MALINA D2 ***
MALINA,1788,0,0,2,0,0,27-01-26,,2,14,2,1,2,MALINA D2 ***
MALINA,1533,1,0,1,0,0,28-01-26,,2,14,0,1,0,MALINA D2 codigo ??? ***
MALINA,1574,0,0,8,0,0,28-01-26,,2,14,4,2,8,MALINA D2
MALINA,1571,0,0,30,0,0,28-01-26,,2,14,10,3,30,MALINA D2
MALINA,1570,2,0,41,0,0,28-01-26,,2,14,13,3,39,MALINA D2
MALINA,1569,2,0,8,0,0,28-01-26,,2,14,2,3,6,MALINA D2
MALINA,1577,0,0,15,0,0,28-01-26,,2,14,5,3,15,MALINA D2
MALINA,1523,3,0,81,0,0,28-01-26,,2,14,13,6,78,MALINA D2
MALINA,1576,1,0,7,0,0,28-01-26,,2,14,2,3,6,MALINA D2
MALINA,1567,0,0,20,0,0,28-01-26,,2,14,5,4,20,MALINA D2
MALINA,1566,3,0,51,0,0,28-01-26,,2,14,12,4,48,MALINA D2
MALINA,1565,0,0,4,0,0,28-01-26,,2,14,1,4,4,MALINA D2
MALINA,1564,1,0,29,0,0,28-01-26,,2,14,7,4,28,MALINA D2
MALINA,1522,0,0,36,0,0,28-01-26,,2,14,6,6,36,MALINA D2
MALINA,1714,0,0,8,0,0,27-01-26,,2,15,8,1,8,MALINA D2 ***
MALINA,1726,1,0,33,0,0,27-01-26,,2,15,8,4,32,MALINA D2
MALINA,1725,1,0,19,0,0,27-01-26,,2,15,6,3,18,MALINA D2
MALINA,1724,3,0,19,0,0,27-01-26,,2,15,4,4,16,MALINA D2
MALINA,1723,0,0,24,0,0,27-01-26,,2,15,6,4,24,MALINA D2
MALINA,1722,2,0,14,0,0,27-01-26,,2,15,3,4,12,MALINA D2
MALINA,1721,3,0,27,0,0,27-01-26,,2,15,6,4,24,MALINA D2
MALINA,1720,3,0,12,0,0,27-01-26,,2,15,9,1,9,MALINA D2 ***
MALINA,1733,1,0,52,0,0,27-01-26,,2,15,17,3,51,MALINA D2
MALINA,1732,0,0,27,0,0,27-01-26,,2,15,9,3,27,MALINA D2
MALINA,1731,1,0,19,0,0,27-01-26,,2,15,6,3,18,MALINA D2
MALINA,1730,0,0,2,0,0,27-01-26,,2,15,2,1,2,MALINA D2 ***
MALINA,1659,1,0,1,0,0,27-01-26,,2,15,0,1,0,MALINA D2
MALINA,1931,0,0,2,0,0,27-01-26,,2,15,2,1,2,MALINA D2 ***
MALINA,1699,372,0,372,0,0,27-01-26,,2,15,0,1,0,MALINA D2
MALINA,2006,100,0,100,0,0,27-01-26,,2,15,0,1,0,MALINA D2
MALINA,1562,1,0,49,0,0,28-01-26,,2,15,12,4,48,MALINA D2
MALINA,1521,0,0,42,0,0,28-01-26,,2,15,7,6,42,MALINA D2
MALINA,1561,0,0,5,0,0,28-01-26,,2,15,5,1,5,MALINA D2 ***
MALINA,1520,0,0,6,0,0,28-01-26,,2,15,6,1,6,MALINA D2 ***
MALINA,1974,3,0,3,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1942,22,0,22,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1941,12,0,12,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1962,10,0,10,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1966,4,0,4,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1943,1,0,1,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1965,3,0,3,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1951,8,0,8,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1944,8,0,8,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1946,15,0,15,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1961,34,0,34,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1973,26,0,26,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA, ,19,0,19,0,0,28-01-26,,2,15,0,1,0,MALINA D2 CODIGO ???***
MALINA,1950,9,0,9,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1964,9,0,9,0,0,28-01-26,,2,15,0,1,0,MALINA D2 1 incompleto ***
MALINA,1943,12,0,12,0,0,28-01-26,,2,15,0,1,0,MALINA D2
MALINA,1202,8,0,8,0,0,28-01-26,,2,27,0,1,0,MALINA D2
MALINA,1428,0,0,40,0,0,28-01-26,,2,27,4,10,40,MALINA D2
MALINA,119801,0,0,5,0,0,28-01-26,,2,27,1,5,5,MALINA D2
MALINA,1405,0,0,100,0,0,28-01-26,,2,27,10,10,100,MALINA D2
MALINA,1480,0,0,35,0,0,28-01-26,,2,27,7,5,35,MALINA D2
MALINA,1420,0,0,10,0,0,28-01-26,,2,27,1,10,10,MALINA D2
MALINA,1412,0,0,7,0,0,28-01-26,,2,27,7,1,7,MALINA D2 ***
MALINA,1413,0,0,30,0,0,28-01-26,,2,27,3,10,30,MALINA D2
MALINA,1414,0,0,12,0,0,28-01-26,,2,27,6,2,12,MALINA D2
MALINA,1418,0,0,90,0,0,28-01-26,,2,27,9,10,90,MALINA D2
MALINA,1415,0,0,128,0,0,28-01-26,,2,27,64,2,128,MALINA D2
MALINA,1399,0,0,70,0,0,28-01-26,,2,27,7,10,70,MALINA D2
MALINA,1404,0,0,60,0,0,28-01-26,,2,27,6,10,60,MALINA D2
MALINA,1408,0,0,90,0,0,28-01-26,,2,27,9,10,90,MALINA D2
MALINA,1407,0,0,200,0,0,28-01-26,,2,27,20,10,200,MALINA D2
MALINA,1406,0,0,150,0,0,28-01-26,,2,27,15,10,150,MALINA D2
MALINA,1403,0,0,9,0,0,28-01-26,,2,27,9,1,9,MALINA D2 ***
MALINA,1478,0,0,40,0,0,28-01-26,,2,27,4,10,40,MALINA D2
MALINA,1416,0,0,30,0,0,28-01-26,,2,27,3,10,30,MALINA D2
MALINA,14180,0,0,30,0,0,28-01-26,,2,27,3,10,30,MALINA D2
MALINA,1427,0,0,130,0,0,28-01-26,,2,27,13,10,130,MALINA D2
MALINA,1419,0,0,10,0,0,28-01-26,,2,27,1,10,10,MALINA D2
MALINA,1429,0,0,4,0,0,28-01-26,,2,27,4,1,4,MALINA D2
MALINA,1410,0,0,44,0,0,28-01-26,,2,27,44,1,44,MALINA D2 ***
MALINA,1409,0,0,3,0,0,28-01-26,,2,27,3,1,3,MALINA D2
MALINA,1425,0,0,16,0,0,28-01-26,,2,27,16,1,16,MALINA D2 ***
MALINA,1430,0,0,160,0,0,28-01-26,,2,27,16,10,160,MALINA D2
MALINA,7006,18,0,818,0,0,29-01-26,,2,27,4,200,800,MALINA D2
MALINA,7039,5,0,105,0,0,29-01-26,,2,27,1,100,100,MALINA D2
MALINA,1236,0,0,6,0,0,29-01-2026,,3,1,6,1,6,MALINA D3
MALINA,1196,0,0,11,0,0,29-01-2026,,3,1,11,1,11,MALINA D3
MALINA,7158,0,0,17,0,0,29-01-2026,,3,1,17,1,17,MALINA D3
MALINA,3252,4,0,24,0,0,29-01-2026,,3,1,1,20,20,MALINA D3
MALINA,0493,0,0,184,0,0,29-01-2026,,3,1,184,1,184,MALINA D3
MALINA,15141,0,0,4,0,0,29-01-2026,,3,1,4,1,4,MALINA D3
MALINA,7163,0,0,405,0,0,29-01-2026,,3,1,405,1,405,MALINA D3
MALINA,7164,0,0,31,0,0,29-01-2026,,3,1,31,1,31,MALINA D3
MALINA,7165,0,0,31,0,0,29-01-2026,,3,1,31,1,31,MALINA D3
MALINA,7160,0,0,17,0,0,29-01-2026,,3,1,17,1,17,MALINA D3
MALINA,7166,0,0,9,0,0,29-01-2026,,3,1,9,1,9,MALINA D3
MALINA,7173,0,0,15,0,0,29-01-2026,,3,1,15,1,15,MALINA D3
MALINA,0494,44,0,214,0,0,29-01-2026,,3,1,2,85,170,MALINA D3
MALINA,1223,0,0,12,0,0,29-01-2026,,3,2,12,1,12,MALINA D3
MALINA,7071,0,0,5,0,0,29-01-2026,,3,2,5,1,5,MALINA D3
MALINA,7080,0,0,22,0,0,29-01-2026,,3,2,22,1,22,MALINA D3
MALINA,7072,0,0,14,0,0,29-01-2026,,3,2,14,1,14,MALINA D3
MALINA,7081,0,0,6,0,0,30-01-2026,,3,2,6,1,6,MALINA D3
MALINA,7070,29,0,29,0,0,30-01-2026,,3,2,0,1,0,MALINA D3
MALINA,7079,0,0,9000,0,0,30-01-2026,,3,2,3,3000,9000,MALINA D3
MALINA,7073,0,0,1000,0,0,30-01-2026,,3,2,1,1000,1000,MALINA D3
MALINA,1161,0,0,42,0,0,30-01-2026,,3,2,42,1,42,MALINA D3
MALINA,7083,0,0,22,0,0,30-01-2026,,3,2,22,1,22,MALINA D3
MALINA,1216,0,0,93,0,0,30-01-2026,,3,2,93,1,93,MALINA D3
MALINA,7177,0,0,7,0,0,30-01-2026,,3,2,7,1,7,MALINA D3
MALINA,1218,1,0,8,0,0,30-01-2026,,3,2,7,1,7,MALINA D3
MALINA,3119,0,0,21,0,0,30-01-2026,,3,2,21,1,21,MALINA D3
MALINA,1237,0,0,100,0,0,30-01-2026,,3,2,1,100,100,MALINA D3
MALINA,1242,0,0,4,0,0,30-01-2026,,3,2,4,1,4,MALINA D3
MALINA,7084,0,0,100,0,0,30-01-2026,,3,2,100,1,100,MALINA D3
MALINA,7076,0,0,33,0,0,30-01-2026,,3,2,33,1,33,MALINA D3
MALINA,7077,0,0,8800,0,0,30-01-2026,,3,2,44,200,8800,MALINA D3
MALINA,7078,0,0,4100,0,0,30-01-2026,,3,2,41,100,4100,MALINA D3
MALINA,1223,0,0,7,0,0,30-01-2026,,3,2,7,1,7,MALINA D3
MALINA,0408,0,0,12,0,0,30-01-2026,,3,2,12,1,12,MALINA D3
MALINA,7079,0,0,2,0,0,30-01-2026,,3,2,2,1,2,MALINA D3
MALINA,0391,0,0,120,0,0,30-01-2026,,3,2,12,10,120,MALINA D3
MALINA,0390,0,0,130,0,0,30-01-2026,,3,2,13,10,130,MALINA D3
MALINA,7082,0,0,9500,0,0,30-01-2026,,3,2,19,500,9500,MALINA D3
MALINA,3292,0,0,0,0,0,30-01-2026,,3,2,0,1,0,MALINA D3 Mirar despues ***
MALINA,3293,0,0,100,0,0,30-01-2026,,3,2,1,100,100,MALINA D3
MALINA,1157,8,0,8,0,0,30-01-2026,,3,2,0,1,0,MALINA D3
MALINA,1158,1,0,31,0,0,30-01-2026,,3,2,3,10,30,MALINA D3
MALINA,1159,2,0,42,0,0,30-01-2026,,3,2,4,10,40,MALINA D3
MALINA,33210,0,0,9,0,0,30-01-2026,,3,2,3,3,9,MALINA D3
MALINA,1651,0,0,8,0,0,30-01-2026,,3,2,8,1,8,MALINA D3
MALINA,16510,0,0,9,0,0,30-01-2026,,3,2,9,1,9,MALINA D3
MALINA,0489,35,0,125,0,0,2/2/2026,,3,37,2,45,90,MALINA D3
MALINA,0492,14,0,28,0,0,2/2/2026,,3,37,1,14,14,MALINA D3
MALINA,0487,39,0,141,0,0,2/2/2026,,3,37,2,51,102,MALINA D3
MALINA,0311,0,0,4800,0,0,2/2/2026,,3,38,6,800,4800,MALINA D3
MALINA,7181,3,0,17,0,0,2/2/2026,,3,38,1,14,14,MALINA D3
MALINA,7180,11,0,11,0,0,2/2/2026,,3,38,0,1,0,MALINA D3
MALINA,7179,13,0,13,0,0,2/2/2026,,3,38,0,1,0,MALINA D3
MALINA,3291,0,0,1925,0,0,2/2/2026,,3,38,77,25,1925,MALINA D3
MALINA,3290,0,0,1400,0,0,2/2/2026,,3,38,56,25,1400,MALINA D3
